,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
136,213679_at,2.6e-10,1.6e-12,-9.76,18.411331,-2.05,TTC30A,tetratricopeptide repeat domain 30A,92104
137,221452_s_at,2.63e-10,1.63e-12,-9.75,18.39075,-0.917,TMEM14B,transmembrane protein 14B,81853
138,209555_s_at,2.63e-10,1.64e-12,-9.75,18.387352,-2.63,CD36,CD36 molecule,948
139,219628_at,2.73e-10,1.72e-12,9.73,18.34073,2.37,ZMAT3,zinc finger matrin-type 3,64393
140,212110_at,3.42e-10,2.17e-12,-9.66,18.111881,-1.61,SLC39A14,solute carrier family 39 member 14,23516
141,222065_s_at,3.51e-10,2.24e-12,9.65,18.079565,0.971,FLII,"FLII, actin remodeling protein",2314
142,203230_at,4.12e-10,2.64e-12,9.59,17.916162,1.1,DVL1,dishevelled segment polarity protein 1,1855
143,213100_at,4.13e-10,2.69e-12,9.59,17.898993,1.65,UNC5B,unc-5 netrin receptor B,219699
144,207144_s_at,4.13e-10,2.69e-12,9.59,17.898957,5.55,CITED1,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1,4435
145,219049_at,4.18e-10,2.74e-12,-9.58,17.879595,-2.63,CSGALNACT1,chondroitin sulfate N-acetylgalactosaminyltransferase 1,55790
146,208891_at,4.29e-10,2.83e-12,9.57,17.848218,2.29,DUSP6,dual specificity phosphatase 6,1848
147,214745_at,4.35e-10,2.89e-12,-9.57,17.828547,-1.92,PLCH1,phospholipase C eta 1,23007
148,208712_at,4.39e-10,2.94e-12,9.56,17.811636,1.85,CCND1,cyclin D1,595
149,202295_s_at,4.59e-10,3.11e-12,9.54,17.755058,2.13,CTSH,cathepsin H,1512
150,209814_at,4.59e-10,3.11e-12,-9.54,17.754996,-1.03,ZNF330,zinc finger protein 330,27309
151,209473_at,4.95e-10,3.38e-12,9.51,17.673382,2.34,ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1,953
152,204985_s_at,4.99e-10,3.45e-12,-9.51,17.654113,-1.73,TRAPPC6A,trafficking protein particle complex 6A,79090
153,204274_at,4.99e-10,3.45e-12,-9.51,17.652177,-0.932,EBAG9,"estrogen receptor binding site associated, antigen, 9",9166
154,221636_s_at,4.99e-10,3.47e-12,-9.51,17.646953,-1.39,MARC2,mitochondrial amidoxime reducing component 2,54996
155,220603_s_at,5.16e-10,3.62e-12,9.49,17.606769,1.76,MCTP2,multiple C2 and transmembrane domain containing 2,55784
156,36936_at,5.18e-10,3.65e-12,9.49,17.596549,1.01,TSTA3,tissue specific transplantation antigen P35B,7264
157,202599_s_at,5.71e-10,4.05e-12,9.46,17.49555,1.51,NRIP1,nuclear receptor interacting protein 1,8204
158,220203_at,6.02e-10,4.33e-12,-9.44,17.428567,-2.69,BMP8A,bone morphogenetic protein 8a,353500
159,218901_at,6.02e-10,4.34e-12,-9.44,17.427161,-1.99,PLSCR4,phospholipid scramblase 4,57088
160,205923_at,6.02e-10,4.36e-12,-9.43,17.422302,-2.05,RELN,reelin,5649
161,208893_s_at,6.02e-10,4.38e-12,9.43,17.417984,2.99,DUSP6,dual specificity phosphatase 6,1848
162,209116_x_at,6.03e-10,4.41e-12,-9.43,17.410852,-3.19,HBB,hemoglobin subunit beta,3043
163,202609_at,6.21e-10,4.57e-12,9.42,17.374958,1.69,EPS8,epidermal growth factor receptor pathway substrate 8,2059
164,204633_s_at,6.46e-10,4.79e-12,-9.4,17.329779,-2.1,RPS6KA5,ribosomal protein S6 kinase A5,9252
165,200660_at,6.7e-10,4.99e-12,9.39,17.289276,1.61,S100A11,S100 calcium binding protein A11,6282
166,202458_at,6.71e-10,5.03e-12,9.39,17.28103,2.24,PRSS23,"protease, serine 23",11098
167,219317_at,6.79e-10,5.12e-12,-9.38,17.26374,-1.73,POLI,DNA polymerase iota,11201
168,201346_at,6.85e-10,5.2e-12,-9.38,17.248996,-1.18,ADIPOR2,adiponectin receptor 2,79602
169,203960_s_at,6.93e-10,5.3e-12,-9.37,17.22964,-1.33,HSPB11,heat shock protein family B (small) member 11,51668
170,209655_s_at,6.93e-10,5.33e-12,-9.37,17.223101,-2.23,TMEM47,transmembrane protein 47,83604
171,205425_at,6.93e-10,5.35e-12,9.37,17.219673,1.89,HIP1,huntingtin interacting protein 1,3092
172,219195_at,6.98e-10,5.42e-12,-9.36,17.20797,-2.37,PPARGC1A,PPARG coactivator 1 alpha,10891
173,202350_s_at,7.04e-10,5.51e-12,-9.36,17.191722,-3.77,LOC100506558///MATN2,uncharacterized LOC100506558///matrilin 2,100506558///4147
174,201417_at,7.04e-10,5.53e-12,9.36,17.187579,1.51,SOX4,SRY-box 4,6659
175,218005_at,7.11e-10,5.62e-12,-9.35,17.172085,-1.2,ZNF22,zinc finger protein 22,7570
176,217232_x_at,7.22e-10,5.74e-12,-9.35,17.15089,-2.95,HBB,hemoglobin subunit beta,3043
177,210038_at,7.45e-10,5.95e-12,-9.33,17.115116,-1.74,PRKCQ,protein kinase C theta,5588
178,220724_at,7.54e-10,6.06e-12,-9.33,17.097796,-2.05,CWH43,cell wall biogenesis 43 C-terminal homolog,80157
179,204606_at,7.75e-10,6.26e-12,-9.32,17.065207,-3.96,CCL21,C-C motif chemokine ligand 21,6366
180,202709_at,7.89e-10,6.41e-12,-9.31,17.042341,-2.0,FMOD,fibromodulin,2331
181,204933_s_at,7.97e-10,6.51e-12,-9.31,17.026602,-3.79,TNFRSF11B,TNF receptor superfamily member 11b,4982
182,212372_at,8.04e-10,6.6e-12,9.3,17.012964,1.51,MYH10,"myosin, heavy chain 10, non-muscle",4628
183,204745_x_at,8.06e-10,6.66e-12,-9.3,17.004115,-2.32,MT1G,metallothionein 1G,4495
184,209835_x_at,8.23e-10,6.84e-12,9.29,16.978172,1.37,CD44,CD44 molecule (Indian blood group),960
185,219077_s_at,8.66e-10,7.23e-12,-9.27,16.922689,-1.66,WWOX,WW domain containing oxidoreductase,51741
186,200661_at,9.05e-10,7.63e-12,9.26,16.869452,1.41,CTSA,cathepsin A,5476
187,208892_s_at,9.05e-10,7.64e-12,9.26,16.868872,2.3,DUSP6,dual specificity phosphatase 6,1848
188,218549_s_at,9.05e-10,7.68e-12,-9.25,16.863767,-1.27,RMDN1,regulator of microtubule dynamics 1,51115
189,211696_x_at,9.06e-10,7.73e-12,-9.25,16.856976,-2.67,HBB,hemoglobin subunit beta,3043
190,205171_at,9.23e-10,7.91e-12,-9.24,16.834455,-1.37,PTPN4,"protein tyrosine phosphatase, non-receptor type 4",5775
191,213839_at,9.54e-10,8.22e-12,-9.23,16.795899,-1.74,CLMN,calmin,79789
192,208848_at,9.77e-10,8.47e-12,-9.22,16.767046,-1.15,ADH5,"alcohol dehydrogenase 5 (class III), chi polypeptide",128
193,211630_s_at,9.79e-10,8.52e-12,9.22,16.76082,0.919,GSS,glutathione synthetase,2937
194,206498_at,1.05e-09,9.2e-12,-9.2,16.684587,-1.77,OCA2,OCA2 melanosomal transmembrane protein,4948
195,213629_x_at,1.07e-09,9.42e-12,-9.19,16.661888,-3.04,MT1F,metallothionein 1F,4494
196,218844_at,1.07e-09,9.48e-12,-9.19,16.655605,-1.31,ACSF2,acyl-CoA synthetase family member 2,80221
197,215485_s_at,1.16e-09,1.03e-11,9.16,16.576293,1.5,ICAM1,intercellular adhesion molecule 1,3383
198,222108_at,1.19e-09,1.06e-11,9.15,16.545026,2.18,AMIGO2,adhesion molecule with Ig like domain 2,347902
199,209613_s_at,1.19e-09,1.07e-11,-9.15,16.53979,-4.04,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide",125
200,213189_at,1.25e-09,1.13e-11,-9.13,16.481612,-1.68,MINA,MYC induced nuclear antigen,84864
201,211323_s_at,1.29e-09,1.17e-11,-9.12,16.445365,-3.3,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1",3708
202,212025_s_at,1.34e-09,1.22e-11,9.11,16.406754,0.906,FLII,"FLII, actin remodeling protein",2314
203,201644_at,1.38e-09,1.26e-11,9.1,16.375387,0.825,TSTA3,tissue specific transplantation antigen P35B,7264
204,209280_at,1.47e-09,1.36e-11,9.07,16.301556,1.44,MRC2,mannose receptor C type 2,9902
205,204401_at,1.49e-09,1.37e-11,9.07,16.288544,2.95,KCNN4,potassium calcium-activated channel subfamily N member 4,3783
206,220486_x_at,1.53e-09,1.42e-11,-9.06,16.257087,-1.25,LOC101928589///TMEM164,uncharacterized LOC101928589///transmembrane protein 164,101928589///84187
207,211276_at,1.59e-09,1.48e-11,-9.05,16.212709,-3.72,TCEAL2,transcription elongation factor A like 2,140597
208,204061_at,1.61e-09,1.51e-11,-9.04,16.198791,-2.3,PRKX,"protein kinase, X-linked",5613
209,219093_at,1.64e-09,1.55e-11,-9.03,16.171873,-2.5,PID1,phosphotyrosine interaction domain containing 1,55022
210,206043_s_at,1.65e-09,1.56e-11,-9.03,16.164711,-1.37,ATP2C2,ATPase secretory pathway Ca2+ transporting 2,9914
211,204119_s_at,1.65e-09,1.57e-11,9.03,16.156211,1.08,ADK,adenosine kinase,132
212,204015_s_at,1.65e-09,1.58e-11,9.03,16.152695,2.5,DUSP4,dual specificity phosphatase 4,1846
213,203386_at,1.68e-09,1.61e-11,-9.02,16.129928,-1.77,TBC1D4,TBC1 domain family member 4,9882
214,204493_at,1.71e-09,1.65e-11,9.01,16.111182,1.94,BID,BH3 interacting domain death agonist,637
215,201197_at,1.73e-09,1.68e-11,-9.01,16.090065,-0.887,AMD1,adenosylmethionine decarboxylase 1,262
216,213234_at,1.73e-09,1.68e-11,-9.01,16.087881,-1.12,FAM234B,family with sequence similarity 234 member B,57613
217,206457_s_at,1.75e-09,1.71e-11,-9.0,16.070606,-5.54,DIO1,"deiodinase, iodothyronine type I",1733
218,206461_x_at,1.8e-09,1.77e-11,-8.99,16.038977,-1.85,MT1H,metallothionein 1H,4496
219,211596_s_at,1.87e-09,1.84e-11,-8.98,15.99849,-1.82,LRIG1,leucine rich repeats and immunoglobulin like domains 1,26018
220,204288_s_at,1.9e-09,1.89e-11,-8.97,15.975133,-2.96,SORBS2,sorbin and SH3 domain containing 2,8470
221,204796_at,2.01e-09,2e-11,-8.95,15.916572,-1.51,EML1,echinoderm microtubule associated protein like 1,2009
222,203961_at,2.06e-09,2.06e-11,-8.94,15.888168,-1.54,NEBL,nebulette,10529
223,212611_at,2.08e-09,2.09e-11,8.94,15.873578,3.05,DTX4,deltex E3 ubiquitin ligase 4,23220
224,208022_s_at,2.12e-09,2.14e-11,-8.93,15.851347,-1.18,CDC14B,cell division cycle 14B,8555
225,201650_at,2.16e-09,2.19e-11,8.92,15.830694,4.14,KRT19,keratin 19,3880
226,214308_s_at,2.18e-09,2.22e-11,-8.92,15.817256,-2.31,HGD,"homogentisate 1,2-dioxygenase",3081
227,221577_x_at,2.54e-09,2.6e-11,8.87,15.659177,4.51,GDF15,growth differentiation factor 15,9518
228,209220_at,2.55e-09,2.63e-11,-8.87,15.649718,-1.53,GPC3,glypican 3,2719
229,201487_at,2.61e-09,2.69e-11,8.86,15.625212,2.15,CTSC,cathepsin C,1075
230,201222_s_at,2.69e-09,2.79e-11,8.85,15.589357,1.37,RAD23B,"RAD23 homolog B, nucleotide excision repair protein",5887
231,41047_at,2.86e-09,2.98e-11,8.83,15.526125,1.74,C9orf16,chromosome 9 open reading frame 16,79095
232,208190_s_at,2.86e-09,2.99e-11,8.83,15.519806,1.6,LSR,lipolysis stimulated lipoprotein receptor,51599
233,201169_s_at,2.9e-09,3.04e-11,8.82,15.503381,2.72,BHLHE40,basic helix-loop-helix family member e40,8553
