,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
60,206571_s_at,1.34e-05,1.49e-08,9.3233991,9.831552,0.8672719,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4,9448
61,207808_s_at,1.38e-05,1.57e-08,9.2946599,9.785641,2.57913853,PROS1,protein S (alpha),5627
62,202180_s_at,1.46e-05,1.69e-08,9.2510917,9.715823,1.45809172,MVP,major vault protein,9961
63,214044_at,1.48e-05,1.75e-08,-9.2299321,9.681821,-1.68075018,RYR2,ryanodine receptor 2,6262
64,209035_at,1.48e-05,1.76e-08,9.2271567,9.677357,1.48569716,MDK,midkine (neurite growth-promoting factor 2),4192
65,204017_at,1.68e-05,2.03e-08,9.1424077,9.540517,0.9272825,KDELR3,KDEL endoplasmic reticulum protein retention receptor 3,11015
66,235871_at,1.77e-05,2.17e-08,9.1038047,9.477856,1.25724162,LIPH,lipase H,200879
67,209641_s_at,2.12e-05,2.66e-08,8.9865125,9.286188,1.55922369,ABCC3,ATP binding cassette subfamily C member 3,8714
69,225334_at,2.12e-05,2.71e-08,-8.9766276,9.269947,-0.61975817,BORCS7,BLOC-1 related complex subunit 7,119032
70,201136_at,2.15e-05,2.81e-08,8.9562282,9.236387,1.13560434,PLP2,proteolipid protein 2,5355
71,202391_at,2.15e-05,2.83e-08,8.9522841,9.229892,1.61217703,BASP1,brain abundant membrane attached signal protein 1,10409
72,206912_at,2.16e-05,2.89e-08,-8.9401433,9.209884,-0.92779645,FOXE1,forkhead box E1,2304
73,236360_at,2.23e-05,3.13e-08,-8.894916,9.135167,-1.42638196,LINC00982,long intergenic non-protein coding RNA 982,440556
74,222240_s_at,2.23e-05,3.17e-08,8.8866388,9.121462,0.96006619,ISYNA1,inositol-3-phosphate synthase 1,51477
75,240770_at,2.23e-05,3.18e-08,-8.8861624,9.120673,-1.76489822,TMEM171,transmembrane protein 171,134285
76,204328_at,2.23e-05,3.18e-08,8.8846856,9.118226,1.7766398,TMC6,transmembrane channel like 6,11322
77,211163_s_at,2.23e-05,3.18e-08,8.884627,9.118129,1.26500554,TNFRSF10C,TNF receptor superfamily member 10c,8794
78,218847_at,2.29e-05,3.31e-08,8.8619707,9.080559,1.19603522,IGF2BP2,insulin like growth factor 2 mRNA binding protein 2,10644
79,202528_at,2.35e-05,3.44e-08,8.8403543,9.044645,2.34469641,GALE,UDP-galactose-4-epimerase,2582
80,230252_at,2.37e-05,3.54e-08,8.8235542,9.016687,2.7906281,LPAR5,lysophosphatidic acid receptor 5,57121
81,211343_s_at,2.37e-05,3.55e-08,8.8230549,9.015855,1.8788391,COL13A1,collagen type XIII alpha 1 chain,1305
82,91703_at,2.7e-05,4.11e-08,8.7405201,8.877917,0.92838436,EHBP1L1,EH domain binding protein 1 like 1,254102
83,224916_at,2.72e-05,4.18e-08,8.7308036,8.861614,1.43523275,TMEM173,transmembrane protein 173,340061
84,208002_s_at,2.73e-05,4.25e-08,8.7212577,8.845585,1.12845673,ACOT7,acyl-CoA thioesterase 7,11332
85,202286_s_at,2.78e-05,4.38e-08,8.7044255,8.817288,3.63028619,TACSTD2,tumor-associated calcium signal transducer 2,4070
86,218086_at,2.78e-05,4.42e-08,8.698729,8.807702,1.17695228,NPDC1,"neural proliferation, differentiation and control 1",56654
87,227240_at,2.97e-05,4.78e-08,8.6554084,8.734654,2.7801876,NGEF,neuronal guanine nucleotide exchange factor,25791
88,205485_at,3.19e-05,5.2e-08,8.6082826,8.654884,2.15072623,RYR1,ryanodine receptor 1,6261
89,222921_s_at,3.28e-05,5.39e-08,8.5875192,8.619636,1.07530763,HEY2,hes related family bHLH transcription factor with YRPW motif 2,23493
90,235534_at,3.34e-05,5.55e-08,8.5712446,8.591965,0.91655403,PHLDA3,pleckstrin homology like domain family A member 3,23612
91,239297_at,3.43e-05,5.8e-08,-8.5471534,8.550934,-1.56537031,LOC101927137///KIAA1456,uncharacterized LOC101927137///KIAA1456,101927137///57604
92,38671_at,3.43e-05,5.83e-08,8.5437161,8.545073,0.84545923,PLXND1,plexin D1,23129
93,237248_at,3.43e-05,5.89e-08,-8.5382491,8.535747,-0.90693672,PDE11A,phosphodiesterase 11A,50940
94,213679_at,3.46e-05,6.02e-08,-8.5262752,8.515307,-1.65685085,TTC30A,tetratricopeptide repeat domain 30A,92104
95,226899_at,3.55e-05,6.24e-08,8.5061442,8.480896,0.95331162,UNC5B,unc-5 netrin receptor B,219699
96,209270_at,3.58e-05,6.35e-08,8.496764,8.464842,2.47117131,LAMB3,laminin subunit beta 3,3914
97,209610_s_at,3.65e-05,6.55e-08,8.4797153,8.43563,0.70944971,SLC1A4,solute carrier family 1 member 4,6509
98,227677_at,3.68e-05,6.67e-08,8.4694406,8.418005,1.27275214,JAK3,Janus kinase 3,3718
99,37408_at,3.74e-05,6.85e-08,8.4549899,8.393191,1.4296996,MRC2,mannose receptor C type 2,9902
100,235561_at,3.75e-05,6.98e-08,-8.4442438,8.374718,-1.11390095,TXNL1,thioredoxin like 1,9352
101,236561_at,3.75e-05,7e-08,8.4422853,8.37135,1.63620756,TGFBR1,transforming growth factor beta receptor 1,7046
102,211725_s_at,3.94e-05,7.43e-08,8.409985,8.315715,1.61447155,BID,BH3 interacting domain death agonist,637
103,218313_s_at,4.11e-05,7.81e-08,8.382075,8.267521,1.86283386,GALNT7,polypeptide N-acetylgalactosaminyltransferase 7,51809
104,217047_s_at,4.15e-05,7.96e-08,-8.3716065,8.249415,-0.89519203,FAM13A,family with sequence similarity 13 member A,10144
105,201482_at,4.3e-05,8.33e-08,8.3470862,8.206943,0.93817349,QSOX1,quiescin sulfhydryl oxidase 1,5768
106,217733_s_at,4.58e-05,8.99e-08,8.3048617,8.133599,0.77422799,TMSB10,thymosin beta 10,9168
107,227134_at,4.58e-05,9.06e-08,8.300665,8.126295,1.88212614,SYTL1,synaptotagmin like 1,84958
108,226804_at,4.58e-05,9.22e-08,8.2915421,8.110409,2.63121612,FAM20A,family with sequence similarity 20 member A,54757
109,203349_s_at,4.58e-05,9.22e-08,8.2913542,8.110082,1.60847862,ETV5,ETS variant 5,2119
110,213133_s_at,4.58e-05,9.3e-08,-8.2866274,8.101846,-1.24497492,LOC101060817///GCSH,"glycine cleavage system H protein, mitochondrial-like///glycine cleavage system protein H",101060817///2653
111,226814_at,4.73e-05,9.85e-08,8.2550139,8.046679,2.13469318,ADAMTS9,ADAM metallopeptidase with thrombospondin type 1 motif 9,56999
112,205481_at,4.73e-05,9.87e-08,8.2544142,8.045631,1.70277249,ADORA1,adenosine A1 receptor,134
113,218424_s_at,4.73e-05,9.93e-08,8.2509137,8.039514,0.84947936,STEAP3,STEAP3 metalloreductase,55240
114,203716_s_at,4.73e-05,9.95e-08,8.2499163,8.03777,2.19234353,DPP4,dipeptidyl peptidase 4,1803
115,242093_at,4.97e-05,1.06e-07,8.2136443,7.974267,2.92238239,SYTL5,synaptotagmin like 5,94122
116,212235_at,4.97e-05,1.06e-07,8.2135524,7.974106,0.82253784,PLXND1,plexin D1,23129
117,243837_x_at,5.22e-05,1.13e-07,8.181865,7.918471,0.92890333,,,
118,229778_at,5.42e-05,1.18e-07,-8.1570835,7.874858,-2.93830493,SPX,spexin hormone,80763
119,33323_r_at,5.48e-05,1.2e-07,8.1463871,7.856006,1.59865243,SFN,stratifin,2810
120,203413_at,6e-05,1.33e-07,8.0934926,7.762533,1.8780893,NELL2,neural EGFL like 2,4753
121,242344_at,6.12e-05,1.37e-07,8.0757294,7.73105,4.78671295,GABRB2,gamma-aminobutyric acid type A receptor beta2 subunit,2561
122,206906_at,6.12e-05,1.38e-07,8.0730178,7.72624,1.02754571,ICAM5,intercellular adhesion molecule 5,7087
123,226638_at,6.12e-05,1.39e-07,8.0693141,7.719668,0.96837233,ARHGAP23,Rho GTPase activating protein 23,57636
124,238992_at,6.2e-05,1.42e-07,-8.0556315,7.695373,-1.30770252,POLI,DNA polymerase iota,11201
125,227088_at,6.2e-05,1.43e-07,8.0539834,7.692445,2.06939369,PDE5A,phosphodiesterase 5A,8654
126,221073_s_at,6.3e-05,1.46e-07,8.0409885,7.669342,1.67736034,NOD1,nucleotide binding oligomerization domain containing 1,10392
127,222294_s_at,6.69e-05,1.57e-07,8.0048358,7.604937,1.73275014,RAB27A,"RAB27A, member RAS oncogene family",5873
128,227771_at,6.8e-05,1.61e-07,-7.9885113,7.575793,-1.54701394,LIFR,leukemia inhibitory factor receptor alpha,3977
129,219700_at,6.8e-05,1.62e-07,7.9877944,7.574512,0.89885458,PLXDC1,plexin domain containing 1,57125
130,227221_at,6.83e-05,1.64e-07,7.9794392,7.559579,1.50475318,ZMAT3,zinc finger matrin-type 3,64393
131,221577_x_at,6.83e-05,1.65e-07,7.976189,7.553767,3.49207632,GDF15,growth differentiation factor 15,9518
132,210605_s_at,6.83e-05,1.66e-07,7.9729066,7.547896,1.76571676,MFGE8,milk fat globule-EGF factor 8 protein,4240
133,1555352_at,6.91e-05,1.7e-07,-7.9601515,7.525068,-1.02097847,FOXP2,forkhead box P2,93986
134,229372_at,6.91e-05,1.71e-07,7.9591101,7.523203,1.60053508,GOLT1A,golgi transport 1A,127845
135,1553559_at,7.32e-05,1.83e-07,-7.9225996,7.457718,-1.71372052,TMEM171,transmembrane protein 171,134285
136,239841_at,7.32e-05,1.83e-07,7.9207045,7.454314,1.78229731,,,
137,203786_s_at,7.43e-05,1.88e-07,7.9086226,7.432597,1.32099995,TPD52L1,tumor protein D52-like 1,7164
138,225646_at,7.54e-05,1.92e-07,7.8971357,7.41193,1.97953304,CTSC,cathepsin C,1075
139,215380_s_at,7.69e-05,1.97e-07,7.8829972,7.386465,1.61589868,GGCT,gamma-glutamylcyclotransferase,79017
140,222450_at,7.71e-05,1.99e-07,7.8778075,7.37711,0.95100073,PMEPA1,"prostate transmembrane protein, androgen induced 1",56937
141,212888_at,7.82e-05,2.04e-07,-7.8651716,7.354317,-0.9055592,DICER1,"dicer 1, ribonuclease III",23405
142,219743_at,7.82e-05,2.05e-07,7.8623614,7.349245,1.52185021,HEY2,hes related family bHLH transcription factor with YRPW motif 2,23493
143,204015_s_at,8e-05,2.12e-07,7.8427091,7.31374,1.4538947,DUSP4,dual specificity phosphatase 4,1846
144,212573_at,8e-05,2.13e-07,7.8400849,7.308995,1.35264703,ENDOD1,endonuclease domain containing 1,23052
145,222871_at,8e-05,2.17e-07,7.8317481,7.293912,1.10578949,KLHDC8A,kelch domain containing 8A,55220
146,243607_at,8e-05,2.18e-07,7.8280946,7.287299,0.61856624,,,
147,215692_s_at,8e-05,2.19e-07,-7.8273301,7.285915,-2.33501571,MPPED2,metallophosphoesterase domain containing 2,744
148,204084_s_at,8e-05,2.2e-07,-7.8251167,7.281908,-0.80361537,CLN5,"ceroid-lipofuscinosis, neuronal 5",1203
149,229860_x_at,8e-05,2.21e-07,7.8228302,7.277767,2.06268655,C4orf48,chromosome 4 open reading frame 48,401115
150,242269_at,8e-05,2.21e-07,-7.8219519,7.276177,-1.50372977,LINC00982,long intergenic non-protein coding RNA 982,440556
151,215111_s_at,8.21e-05,2.28e-07,7.8049201,7.245307,1.01208637,TSC22D1,TSC22 domain family member 1,8848
152,208758_at,8.43e-05,2.38e-07,7.7830872,7.205673,1.03074471,ATIC,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase,471
153,200859_x_at,8.43e-05,2.39e-07,7.7810075,7.201894,0.94977791,FLNA,filamin A,2316
154,203960_s_at,8.43e-05,2.41e-07,-7.7767089,7.194081,-1.0922568,HSPB11,heat shock protein family B (small) member 11,51668
155,219029_at,8.43e-05,2.42e-07,-7.7736413,7.188503,-1.43031841,TMEM267,transmembrane protein 267,64417
156,212992_at,8.43e-05,2.43e-07,7.7717352,7.185037,2.94567198,AHNAK2,AHNAK nucleoprotein 2,113146
157,229770_at,8.43e-05,2.47e-07,7.7629533,7.16906,1.0899234,GLT1D1,glycosyltransferase 1 domain containing 1,144423
158,227143_s_at,8.43e-05,2.48e-07,7.7616409,7.166672,1.50941562,BID,BH3 interacting domain death agonist,637
159,203510_at,8.43e-05,2.48e-07,7.7602195,7.164084,1.99899451,MET,"MET proto-oncogene, receptor tyrosine kinase",4233
160,33322_i_at,8.43e-05,2.49e-07,7.7580168,7.160074,1.72087407,SFN,stratifin,2810
161,215346_at,8.43e-05,2.5e-07,7.7572395,7.158659,0.61035814,CD40,CD40 molecule,958
162,241017_at,9.12e-05,2.72e-07,-7.7127609,7.077526,-1.23428287,TBC1D8///RPL31,TBC1 domain family member 8///ribosomal protein L31,11138///6160
163,227410_at,9.12e-05,2.74e-07,7.7091952,7.071009,1.96407062,FAM43A,family with sequence similarity 43 member A,131583
164,230158_at,9.16e-05,2.76e-07,-7.7039531,7.061424,-1.83920779,DPY19L2,dpy-19 like 2,283417
165,219643_at,9.32e-05,2.85e-07,-7.687822,7.031906,-2.87908019,LRP1B,LDL receptor related protein 1B,53353
166,229893_at,9.32e-05,2.85e-07,7.6877661,7.031804,1.79175328,FRMD3,FERM domain containing 3,257019
167,202826_at,9.32e-05,2.86e-07,7.6853932,7.027458,1.37716493,SPINT1,"serine peptidase inhibitor, Kunitz type 1",6692
168,219725_at,9.39e-05,2.9e-07,7.6784313,7.014704,0.91121837,TREM2,triggering receptor expressed on myeloid cells 2,54209
169,202973_x_at,9.47e-05,2.95e-07,-7.6705409,7.00024,-0.81743639,FAM13A,family with sequence similarity 13 member A,10144
170,225979_at,9.47e-05,2.96e-07,7.6676879,6.995008,0.65374056,PLEKHG2,pleckstrin homology and RhoGEF domain containing G2,64857
171,244457_at,9.57e-05,3.01e-07,7.6590165,6.979098,0.99046608,,,
172,213308_at,9.6e-05,3.04e-07,-7.6543351,6.970504,-1.8863885,SHANK2,SH3 and multiple ankyrin repeat domains 2,22941
173,222498_at,0.000102,3.25e-07,-7.6193495,6.906177,-0.68232068,AZI2,5-azacytidine induced 2,64343
174,232696_at,0.000102,3.28e-07,-7.6146304,6.897486,-1.30838446,,,
175,209514_s_at,0.000103,3.33e-07,7.6062492,6.882042,1.30123009,RAB27A,"RAB27A, member RAS oncogene family",5873
176,203685_at,0.000103,3.34e-07,-7.6049012,6.879557,-1.45808031,BCL2,"BCL2, apoptosis regulator",596
177,1554609_at,0.000104,3.37e-07,-7.6000473,6.870608,-0.81177675,LOC100287896,uncharacterized LOC100287896,100287896
178,206595_at,0.000104,3.39e-07,7.5975249,6.865956,2.90962344,CST6,cystatin E/M,1474
179,210038_at,0.000104,3.44e-07,-7.5900572,6.852177,-0.95124342,PRKCQ,protein kinase C theta,5588
180,209228_x_at,0.000105,3.49e-07,7.5818279,6.836983,2.2797617,TUSC3,tumor suppressor candidate 3,7991
181,227439_at,0.000105,3.5e-07,-7.5813378,6.836078,-0.81479613,ANKS1B,ankyrin repeat and sterile alpha motif domain containing 1B,56899
182,237083_at,0.000105,3.51e-07,-7.57875,6.831298,-0.91597478,,,
183,209737_at,0.000107,3.62e-07,-7.56374,6.803553,-1.21078986,MAGI2,"membrane associated guanylate kinase, WW and PDZ domain containing 2",9863
184,242273_at,0.000108,3.66e-07,-7.5577532,6.792477,-0.97557504,LLPH,"LLP homolog, long-term synaptic facilitation",84298
185,228107_at,0.00011,3.75e-07,-7.5443326,6.76763,-1.01673725,C8orf88,chromosome 8 open reading frame 88,100127983
186,204042_at,0.000112,3.83e-07,-7.5333872,6.747345,-1.35414493,WASF3,WAS protein family member 3,10810
187,212242_at,0.000112,3.88e-07,7.5278412,6.73706,1.22505163,TUBA4A,tubulin alpha 4a,7277
188,233691_at,0.000112,3.88e-07,7.5268184,6.735162,1.33629371,,,
189,224252_s_at,0.000112,3.89e-07,7.5263406,6.734276,1.57074029,FXYD5,FXYD domain containing ion transport regulator 5,53827
190,236640_at,0.000113,3.95e-07,7.5175607,6.717982,1.32107733,LOC100507165,uncharacterized LOC100507165,100507165
191,225996_at,0.000114,4e-07,7.5111647,6.706106,1.94671972,LONRF2,LON peptidase N-terminal domain and ring finger 2,164832
192,236065_at,0.000116,4.11e-07,7.4977489,6.681174,2.02955337,,,
193,217875_s_at,0.000116,4.12e-07,7.49609,6.678089,0.6920599,PMEPA1,"prostate transmembrane protein, androgen induced 1",56937
194,203332_s_at,0.00012,4.29e-07,7.4757212,6.64018,0.90143886,INPP5D,inositol polyphosphate-5-phosphatase D,3635
195,227212_s_at,0.000122,4.37e-07,7.4658431,6.621773,0.81914779,PHF19,PHD finger protein 19,26147
196,201749_at,0.000122,4.41e-07,7.4607707,6.612315,0.93131988,ECE1,endothelin converting enzyme 1,1889
197,205479_s_at,0.000123,4.45e-07,7.4567559,6.604827,2.23551398,PLAU,"plasminogen activator, urokinase",5328
198,230526_at,0.000129,4.68e-07,7.4304843,6.555766,1.69445735,TNRC6C-AS1,TNRC6C antisense RNA 1,100131096
199,204446_s_at,0.000129,4.73e-07,7.4251305,6.545755,3.02252076,ALOX5,arachidonate 5-lipoxygenase,240
200,214252_s_at,0.000129,4.74e-07,-7.4236744,6.543032,-0.9215611,CLN5,"ceroid-lipofuscinosis, neuronal 5",1203
201,227353_at,0.000131,4.83e-07,7.4142901,6.525473,1.46252293,TMC8,transmembrane channel like 8,147138
202,226279_at,0.000131,4.85e-07,7.4124322,6.521995,1.52613355,PRSS23,"protease, serine 23",11098
203,222877_at,0.000134,5e-07,7.3962546,6.49169,1.80865388,NRP2,neuropilin 2,8828
204,210105_s_at,0.000136,5.12e-07,7.3845138,6.469671,0.93656363,FYN,"FYN proto-oncogene, Src family tyrosine kinase",2534
205,216442_x_at,0.000136,5.14e-07,7.3826473,6.466169,2.66109035,FN1,fibronectin 1,2335
206,220321_s_at,0.000136,5.15e-07,-7.3816261,6.464253,-0.54264259,CCDC121,coiled-coil domain containing 121,79635
207,228370_at,0.000136,5.19e-07,-7.3777444,6.456967,-0.8494477,LOC101930404///SNORD116-28///SNORD115-26///SNORD115-13///SNORD115-7///SNORD116-22///SNORD116-4///PWARSN///SNORD107///IPW,"uncharacterized LOC101930404///small nucleolar RNA, C/D box 116-28///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 116-22///small nucleolar RNA, C/D box 116-4///Prader Willi/Angelman region RNA, SNRPN neighbor///small nucleolar RNA, C/D box 107///imprinted in Prader-Willi syndrome (non-protein coding)",101930404///100033820///100033802///100033450///100033444///100033433///100033416///347746///91380///3653
208,239963_at,0.000136,5.24e-07,-7.3728007,6.447685,-1.32522664,,,
209,224820_at,0.000136,5.25e-07,-7.3716304,6.445487,-0.74062209,COX20,"COX20, cytochrome c oxidase assembly factor",116228
210,239576_at,0.000136,5.26e-07,7.3708016,6.44393,1.13894111,MTUS1,microtubule associated tumor suppressor 1,57509
211,222173_s_at,0.000138,5.38e-07,7.3592057,6.42214,1.42519989,TBC1D2,TBC1 domain family member 2,55357
212,200788_s_at,0.000138,5.38e-07,7.3586369,6.42107,0.612407,PEA15,phosphoprotein enriched in astrocytes 15,8682
213,207550_at,0.000141,5.53e-07,-7.3445899,6.394646,-0.6209343,MPL,"MPL proto-oncogene, thrombopoietin receptor",4352
214,218084_x_at,0.000143,5.62e-07,7.3368382,6.380051,1.62477242,FXYD5,FXYD domain containing ion transport regulator 5,53827
215,237400_at,0.000143,5.65e-07,-7.3343441,6.375354,-1.0861086,ATP5S,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit s (factor B)",27109
216,210495_x_at,0.000147,5.84e-07,7.3174294,6.34347,2.6427978,FN1,fibronectin 1,2335
217,225868_at,0.000147,5.86e-07,7.3154958,6.339823,1.08747592,TRIM47,tripartite motif containing 47,91107
218,212814_at,0.000147,5.93e-07,-7.309409,6.328337,-0.74348733,AHCYL2,adenosylhomocysteinase like 2,23382
219,203148_s_at,0.000147,5.94e-07,7.3081624,6.325984,1.25111176,TRIM14,tripartite motif containing 14,9830
220,203165_s_at,0.000147,5.96e-07,-7.3066766,6.32318,-1.04579341,SLC33A1,solute carrier family 33 member 1,9197
221,243172_at,0.000148,6.03e-07,7.3005078,6.311531,1.57686834,,,
222,236114_at,0.000148,6.04e-07,7.3002021,6.310954,1.66192991,,,
