,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
54,211603_s_at,2.44e-17,2.45e-20,13.372308,35.91214,1.06959319,ETV4,ETS variant 4,2118
55,204105_s_at,2.72e-17,2.79e-20,13.336505,35.7863,2.4421403,NRCAM,neuronal cell adhesion molecule,4897
56,209154_at,2.74e-17,2.85e-20,13.330004,35.76342,0.8123442,P2RX5-TAX1BP3///TAX1BP3,P2RX5-TAX1BP3 readthrough (NMD candidate)///Tax1 binding protein 3,100533970///30851
57,222154_s_at,3.45e-17,3.66e-20,13.260775,35.51953,0.92261342,SPATS2L,spermatogenesis associated serine rich 2 like,26010
58,204015_s_at,3.48e-17,3.75e-20,13.253953,35.49547,1.87924627,DUSP4,dual specificity phosphatase 4,1846
59,201749_at,3.97e-17,4.37e-20,13.211685,35.34621,0.92325965,ECE1,endothelin converting enzyme 1,1889
60,243172_at,3.97e-17,4.43e-20,13.207735,35.33224,2.22340476,,,
61,227221_at,5.96e-17,6.78e-20,13.090114,34.91556,1.47157048,ZMAT3,zinc finger matrin-type 3,64393
62,217728_at,5.96e-17,6.95e-20,13.083531,34.89219,1.07493765,S100A6,S100 calcium binding protein A6,6277
63,213040_s_at,5.96e-17,7.01e-20,13.081186,34.88386,1.43835684,NPTXR,neuronal pentraxin receptor,23467
64,205076_s_at,5.96e-17,7.08e-20,13.078177,34.87318,1.44202865,MTMR11,myotubularin related protein 11,10903
65,224859_at,6.17e-17,7.45e-20,13.064292,34.82384,0.68566529,CD276,CD276 molecule,80381
66,206765_at,8.71e-17,1.07e-19,12.965273,34.47129,3.42611093,KCNJ2,potassium voltage-gated channel subfamily J member 2,3759
67,227657_at,8.78e-17,1.09e-19,-12.958917,34.44861,-1.74116501,RNF150,ring finger protein 150,57484
68,225991_at,9.48e-17,1.2e-19,12.933968,34.35956,0.84689084,TMEM41A,transmembrane protein 41A,90407
69,214175_x_at,9.85e-17,1.27e-19,12.918108,34.3029,2.84231192,PDLIM4,PDZ and LIM domain 4,8572
70,234971_x_at,9.85e-17,1.29e-19,12.913734,34.28727,1.21901361,PLCD3,phospholipase C delta 3,113026
71,211429_s_at,9.85e-17,1.3e-19,12.910237,34.27477,3.83323808,SERPINA1,serpin family A member 1,5265
72,227177_at,9.85e-17,1.31e-19,12.908025,34.26687,1.78211686,CORO2A,coronin 2A,7464
73,212850_s_at,1.02e-16,1.39e-19,12.893458,34.21478,3.99519192,LRP4,LDL receptor related protein 4,4038
74,209515_s_at,1.12e-16,1.53e-19,12.865722,34.11552,1.90658226,RAB27A,"RAB27A, member RAS oncogene family",5873
75,235037_at,1.2e-16,1.67e-19,12.842814,34.03348,0.8099447,TMEM41A,transmembrane protein 41A,90407
76,231513_at,1.27e-16,1.79e-19,12.823489,33.9642,3.64816153,,,
77,219093_at,1.41e-16,2.01e-19,-12.791325,33.8488,-1.95721713,PID1,phosphotyrosine interaction domain containing 1,55022
78,205088_at,1.58e-16,2.29e-19,12.756826,33.72486,1.70759228,MAMLD1,mastermind like domain containing 1,10046
79,209447_at,1.6e-16,2.34e-19,-12.750242,33.70119,-1.49203692,SYNE1,spectrin repeat containing nuclear envelope protein 1,23345
80,210058_at,1.63e-16,2.43e-19,12.740424,33.66588,0.9610236,MAPK13,mitogen-activated protein kinase 13,5603
81,224190_x_at,1.63e-16,2.45e-19,12.738223,33.65797,2.05166815,NOD1,nucleotide binding oligomerization domain containing 1,10392
82,204633_s_at,1.66e-16,2.52e-19,-12.730438,33.62996,-1.28634587,RPS6KA5,ribosomal protein S6 kinase A5,9252
83,224952_at,1.66e-16,2.56e-19,12.725685,33.61285,0.94880048,TANC2,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",26115
84,219157_at,1.66e-16,2.58e-19,12.723894,33.60641,1.09539905,KLHL2,kelch like family member 2,11275
85,202833_s_at,1.67e-16,2.62e-19,12.719615,33.59101,4.15676458,SERPINA1,serpin family A member 1,5265
86,222294_s_at,1.68e-16,2.67e-19,12.714064,33.57102,1.86407013,RAB27A,"RAB27A, member RAS oncogene family",5873
87,227771_at,1.82e-16,2.94e-19,-12.688486,33.47889,-2.06998752,LIFR,leukemia inhibitory factor receptor alpha,3977
88,202071_at,1.86e-16,3.04e-19,12.679468,33.44639,2.4144778,SDC4,syndecan 4,6385
89,229024_at,1.97e-16,3.24e-19,-12.662124,33.38384,-1.81106876,RNF150,ring finger protein 150,57484
90,203921_at,2.16e-16,3.6e-19,12.633069,33.27898,1.92590933,CHST2,carbohydrate sulfotransferase 2,9435
91,235629_at,2.64e-16,4.44e-19,12.575914,33.07238,3.61916138,,,
92,200660_at,2.64e-16,4.51e-19,12.571962,33.05807,1.32296605,S100A11,S100 calcium binding protein A11,6282
93,43427_at,2.64e-16,4.58e-19,-12.567666,33.04253,-1.26204161,ACACB,acetyl-CoA carboxylase beta,32
94,215464_s_at,2.64e-16,4.58e-19,12.567607,33.04231,0.79667002,P2RX5-TAX1BP3///TAX1BP3///P2RX5,P2RX5-TAX1BP3 readthrough (NMD candidate)///Tax1 binding protein 3///purinergic receptor P2X 5,100533970///30851///5026
95,201417_at,2.89e-16,5.08e-19,12.539682,32.94118,1.59884137,SOX4,SRY-box 4,6659
96,201666_at,2.99e-16,5.3e-19,12.528271,32.89983,2.26025095,TIMP1,TIMP metallopeptidase inhibitor 1,7076
97,226899_at,3.12e-16,5.62e-19,12.512151,32.84138,1.37327589,UNC5B,unc-5 netrin receptor B,219699
98,229005_at,3.12e-16,5.65e-19,12.510712,32.83616,1.09677542,MCTP2,multiple C2 and transmembrane domain containing 2,55784
99,205728_at,3.18e-16,5.87e-19,12.500696,32.79983,3.84581265,TENM1,teneurin transmembrane protein 1,10178
100,240052_at,3.18e-16,5.87e-19,-12.500631,32.79959,-1.60524858,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1",3708
101,49452_at,3.35e-16,6.27e-19,-12.482635,32.73427,-1.39953755,ACACB,acetyl-CoA carboxylase beta,32
102,205227_at,3.35e-16,6.3e-19,12.48134,32.72957,1.63510025,IL1RAP,interleukin 1 receptor accessory protein,3556
103,222871_at,3.75e-16,7.13e-19,12.448199,32.60916,2.53636139,KLHDC8A,kelch domain containing 8A,55220
104,205174_s_at,4.1e-16,7.88e-19,12.420957,32.51008,3.1615754,QPCT,glutaminyl-peptide cyclotransferase,25797
105,202826_at,4.27e-16,8.28e-19,12.407762,32.46206,1.58218379,SPINT1,"serine peptidase inhibitor, Kunitz type 1",6692
106,229866_at,4.64e-16,9.07e-19,12.383024,32.37195,2.11607945,STK32A,serine/threonine kinase 32A,202374
107,205328_at,4.75e-16,9.38e-19,12.373976,32.33898,3.26972095,CLDN10,claudin 10,9071
108,214702_at,4.75e-16,9.46e-19,12.371727,32.33078,3.58402536,FN1,fibronectin 1,2335
109,213497_at,5.83e-16,1.17e-18,12.314065,32.12038,1.06729262,ABTB2,ankyrin repeat and BTB domain containing 2,25841
110,226552_at,6.06e-16,1.23e-18,12.30105,32.07282,1.35390725,IER5L,immediate early response 5 like,389792
111,218826_at,6.24e-16,1.28e-18,12.291002,32.0361,1.18507545,SLC35F2,solute carrier family 35 member F2,54733
112,203349_s_at,6.99e-16,1.45e-18,12.25785,31.91483,1.5149376,ETV5,ETS variant 5,2119
113,225571_at,7.11e-16,1.48e-18,-12.25119,31.89045,-2.9032201,LIFR,leukemia inhibitory factor receptor alpha,3977
114,205498_at,7.11e-16,1.49e-18,-12.248898,31.88206,-2.10542638,GHR,growth hormone receptor,2690
115,204513_s_at,7.51e-16,1.6e-18,-12.230649,31.81523,-2.14876793,ELMO1,engulfment and cell motility 1,9844
116,229014_at,7.51e-16,1.61e-18,12.229531,31.81113,1.71102605,NR2F1-AS1,NR2F1 antisense RNA 1,441094
117,206906_at,8.61e-16,1.86e-18,12.190644,31.66856,0.77152619,ICAM5,intercellular adhesion molecule 5,7087
118,202350_s_at,8.94e-16,1.95e-18,-12.177737,31.6212,-2.58067209,LOC100506558///MATN2,uncharacterized LOC100506558///matrilin 2,100506558///4147
119,212786_at,8.94e-16,1.96e-18,12.176121,31.61527,0.69369202,CLEC16A,C-type lectin domain family 16 member A,23274
120,203717_at,9.08e-16,2.01e-18,12.169653,31.59152,3.40757569,DPP4,dipeptidyl peptidase 4,1803
121,226034_at,9.29e-16,2.07e-18,12.161175,31.56039,2.20327039,DUSP4,dual specificity phosphatase 4,1846
122,205876_at,9.3e-16,2.09e-18,-12.158836,31.5518,-2.10529048,LIFR,leukemia inhibitory factor receptor alpha,3977
123,203716_s_at,9.37e-16,2.12e-18,12.154687,31.53656,2.97578066,DPP4,dipeptidyl peptidase 4,1803
124,202180_s_at,9.37e-16,2.14e-18,12.15243,31.52827,1.27788455,MVP,major vault protein,9961
125,208540_x_at,9.51e-16,2.21e-18,12.14454,31.49929,1.35911501,,,
126,242715_at,9.51e-16,2.21e-18,-12.144424,31.49886,-1.93734246,ZNF536,zinc finger protein 536,9745
127,216959_x_at,1.04e-15,2.43e-18,12.118493,31.40353,1.25357451,NRCAM,neuronal cell adhesion molecule,4897
128,36936_at,1.08e-15,2.56e-18,12.105282,31.35493,0.73809052,TSTA3,tissue specific transplantation antigen P35B,7264
129,219743_at,1.08e-15,2.57e-18,12.104353,31.35151,2.27760783,HEY2,hes related family bHLH transcription factor with YRPW motif 2,23493
130,219643_at,1.09e-15,2.62e-18,-12.09852,31.33004,-3.2695578,LRP1B,LDL receptor related protein 1B,53353
131,215692_s_at,1.1e-15,2.66e-18,-12.094401,31.31488,-2.78077588,MPPED2,metallophosphoesterase domain containing 2,744
132,232478_at,1.11e-15,2.7e-18,12.090528,31.30062,1.55837371,MIR181A2HG,MIR181A2 host gene,100379345
133,211564_s_at,1.17e-15,2.86e-18,12.07547,31.24517,3.03377229,PDLIM4,PDZ and LIM domain 4,8572
134,211478_s_at,1.2e-15,2.96e-18,12.065891,31.20988,3.70170481,DPP4,dipeptidyl peptidase 4,1803
135,241017_at,1.23e-15,3.07e-18,-12.056679,31.17593,-1.49126789,TBC1D8///RPL31,TBC1 domain family member 8///ribosomal protein L31,11138///6160
136,244788_at,1.26e-15,3.15e-18,12.049614,31.14989,1.0820146,,,
137,216641_s_at,1.3e-15,3.27e-18,12.039708,31.11336,0.95743606,LAD1,ladinin 1,3898
138,1552476_s_at,1.32e-15,3.37e-18,12.032013,31.08498,1.31276627,PLCD3,phospholipase C delta 3,113026
139,214701_s_at,1.37e-15,3.51e-18,12.02065,31.04305,3.49116576,FN1,fibronectin 1,2335
140,212093_s_at,1.37e-15,3.53e-18,12.019501,31.03881,1.30709246,MTUS1,microtubule associated tumor suppressor 1,57509
141,226804_at,1.45e-15,3.77e-18,12.001927,30.97393,2.52943121,FAM20A,family with sequence similarity 20 member A,54757
142,244825_at,1.58e-15,4.14e-18,11.977027,30.88194,1.50108054,SHROOM4,shroom family member 4,57477
143,37408_at,1.59e-15,4.18e-18,11.974516,30.87266,1.69961191,MRC2,mannose receptor C type 2,9902
144,205538_at,1.67e-15,4.42e-18,11.959224,30.81612,1.28865392,CORO2A,coronin 2A,7464
145,209470_s_at,1.69e-15,4.51e-18,-11.954308,30.79793,-3.38415489,GPM6A,glycoprotein M6A,2823
146,224762_at,1.73e-15,4.64e-18,11.946536,30.76919,1.34943439,SERINC2,serine incorporator 2,347735
147,222921_s_at,1.79e-15,4.85e-18,11.934914,30.72617,1.97004947,HEY2,hes related family bHLH transcription factor with YRPW motif 2,23493
148,213807_x_at,1.85e-15,5.06e-18,11.923546,30.68409,2.24537128,MET,"MET proto-oncogene, receptor tyrosine kinase",4233
149,205083_at,1.85e-15,5.08e-18,-11.922602,30.6806,-2.67947525,AOX1,aldehyde oxidase 1,316
150,239841_at,1.92e-15,5.29e-18,11.911694,30.6402,2.12932754,,,
151,209035_at,2.05e-15,5.69e-18,11.892508,30.5691,1.93331315,MDK,midkine (neurite growth-promoting factor 2),4192
152,219628_at,2.19e-15,6.13e-18,11.872909,30.49643,1.60283452,ZMAT3,zinc finger matrin-type 3,64393
153,212573_at,2.29e-15,6.44e-18,11.859761,30.44765,1.36275385,ENDOD1,endonuclease domain containing 1,23052
154,204934_s_at,2.29e-15,6.49e-18,11.85749,30.43922,1.64192375,HPN,hepsin,3249
155,1554256_a_at,2.34e-15,6.68e-18,11.850093,30.41177,1.13642202,PCNX2,pecanex homolog 2 (Drosophila),80003
156,223296_at,2.53e-15,7.27e-18,-11.82764,30.32839,-1.42050934,SLC25A33,solute carrier family 25 member 33,84275
157,242945_at,2.62e-15,7.58e-18,11.816484,30.28693,2.3534534,FAM20A,family with sequence similarity 20 member A,54757
158,232404_at,2.74e-15,7.96e-18,11.803621,30.23912,1.42819983,SHROOM4,shroom family member 4,57477
159,231358_at,2.76e-15,8.07e-18,-11.80009,30.22599,-2.28253268,MRO,maestro,83876
160,231181_at,2.82e-15,8.3e-18,-11.79259,30.1981,-4.53839371,,,
161,227618_at,2.84e-15,8.41e-18,11.789031,30.18486,1.7864706,NHSL2,NHS like 2,340527
162,201416_at,2.89e-15,8.63e-18,11.782348,30.16,2.05500218,SOX4,SRY-box 4,6659
163,204623_at,3.01e-15,9.06e-18,-11.769459,30.11204,-4.12776767,TFF3,trefoil factor 3,7033
164,240236_at,3.01e-15,9.09e-18,-11.76851,30.1085,-2.89979087,STXBP5L,syntaxin binding protein 5 like,9515
165,225522_at,3.02e-15,9.18e-18,-11.76591,30.09882,-1.14952873,AAK1,AP2 associated kinase 1,22848
166,208161_s_at,3.05e-15,9.32e-18,11.761997,30.08426,2.44724797,ABCC3,ATP binding cassette subfamily C member 3,8714
167,230673_at,3.13e-15,9.61e-18,-11.753888,30.05406,-4.16297391,PKHD1L1,polycystic kidney and hepatic disease 1 (autosomal recessive)-like 1,93035
168,221030_s_at,3.15e-15,9.73e-18,-11.75056,30.04167,-1.72944077,ARHGAP24,Rho GTPase activating protein 24,83478
169,228072_at,3.26e-15,1.01e-17,11.739522,30.00055,2.3448856,SYT12,synaptotagmin 12,91683
170,46323_at,3.36e-15,1.05e-17,11.730652,29.96749,0.57694986,CANT1,calcium activated nucleotidase 1,124583
171,225725_at,3.61e-15,1.14e-17,11.709754,29.88958,1.438562,ZMAT3,zinc finger matrin-type 3,64393
172,209641_s_at,3.64e-15,1.15e-17,11.706246,29.87649,1.83551701,ABCC3,ATP binding cassette subfamily C member 3,8714
173,217853_at,3.69e-15,1.17e-17,-11.701012,29.85697,-1.36956418,TNS3,tensin 3,64759
174,204635_at,3.82e-15,1.22e-17,-11.690714,29.81854,-1.09886185,RPS6KA5,ribosomal protein S6 kinase A5,9252
175,216442_x_at,3.84e-15,1.24e-17,11.687208,29.80546,3.296749,FN1,fibronectin 1,2335
176,205490_x_at,4.03e-15,1.3e-17,11.673332,29.75365,1.57799562,GJB3,gap junction protein beta 3,2707
177,227850_x_at,4.04e-15,1.31e-17,11.671338,29.74621,1.61797334,CDC42EP5,CDC42 effector protein 5,148170
178,223202_s_at,4.38e-15,1.43e-17,-11.648671,29.66153,-0.8584691,LOC101928589///TMEM164,uncharacterized LOC101928589///transmembrane protein 164,101928589///84187
179,210495_x_at,4.42e-15,1.46e-17,11.6446,29.64631,3.23978932,FN1,fibronectin 1,2335
180,202920_at,4.53e-15,1.5e-17,-11.636441,29.61581,-2.51301313,ANK2,"ankyrin 2, neuronal",287
181,201644_at,5.07e-15,1.69e-17,11.605419,29.49977,0.67214445,TSTA3,tissue specific transplantation antigen P35B,7264
182,205640_at,5.13e-15,1.72e-17,11.601089,29.48356,1.16518383,ALDH3B1,aldehyde dehydrogenase 3 family member B1,221
183,241981_at,5.13e-15,1.73e-17,11.599571,29.47788,2.87308435,FAM20A,family with sequence similarity 20 member A,54757
184,228302_x_at,5.2e-15,1.76e-17,11.594791,29.45999,2.54453665,CAMK2N1,calcium/calmodulin dependent protein kinase II inhibitor 1,55450
185,218634_at,5.29e-15,1.8e-17,11.588853,29.43775,0.94342058,PHLDA3,pleckstrin homology like domain family A member 3,23612
186,213237_at,5.3e-15,1.82e-17,11.585889,29.42665,0.68371108,KNOP1,lysine rich nucleolar protein 1,400506
187,226559_at,5.3e-15,1.82e-17,11.585595,29.42555,1.04600374,IER5L,immediate early response 5 like,389792
188,208758_at,5.73e-15,1.98e-17,11.56381,29.34394,0.95153829,ATIC,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase,471
189,203058_s_at,5.88e-15,2.04e-17,-11.555251,29.31186,-2.3890311,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2,9060
190,208845_at,6.26e-15,2.19e-17,-11.537713,29.24609,-0.62531973,VDAC3,voltage dependent anion channel 3,7419
191,226101_at,6.69e-15,2.35e-17,-11.518967,29.17576,-0.86009766,PRKCE,protein kinase C epsilon,5581
192,203060_s_at,6.74e-15,2.38e-17,-11.515518,29.16281,-2.60165712,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2,9060
193,222173_s_at,7.08e-15,2.51e-17,11.501472,29.11008,1.41684606,TBC1D2,TBC1 domain family member 2,55357
194,204119_s_at,7.5e-15,2.7e-17,11.482551,29.039,1.00106688,ADK,adenosine kinase,132
195,205051_s_at,7.5e-15,2.7e-17,-11.482184,29.03762,-2.88902977,KIT,KIT proto-oncogene receptor tyrosine kinase,3815
196,203779_s_at,7.5e-15,2.7e-17,11.481958,29.03677,2.65647927,MPZL2,myelin protein zero like 2,10205
197,240137_at,7.5e-15,2.71e-17,-11.481001,29.03318,-2.10604632,,,
198,235746_s_at,7.64e-15,2.78e-17,-11.474557,29.00896,-3.24198247,PLA2R1,phospholipase A2 receptor 1,22925
199,232116_at,7.64e-15,2.81e-17,11.472251,29.00029,1.17862969,GRHL3,grainyhead like transcription factor 3,57822
200,222581_at,7.64e-15,2.81e-17,11.472244,29.00026,1.53124763,XPR1,xenotropic and polytropic retrovirus receptor 1,9213
201,202502_at,7.76e-15,2.87e-17,-11.466865,28.98004,-0.65933759,ACADM,"acyl-CoA dehydrogenase, C-4 to C-12 straight chain",34
202,223422_s_at,7.81e-15,2.9e-17,-11.463857,28.96873,-1.93120003,ARHGAP24,Rho GTPase activating protein 24,83478
203,206286_s_at,8.23e-15,3.07e-17,-11.448538,28.91112,-0.96362659,TDGF1P3///TDGF1,teratocarcinoma-derived growth factor 1 pseudogene 3///teratocarcinoma-derived growth factor 1,6998///6997
204,204922_at,8.23e-15,3.09e-17,11.447547,28.90739,1.15565579,C11orf80,chromosome 11 open reading frame 80,79703
205,212096_s_at,8.65e-15,3.26e-17,11.433144,28.8532,1.3425677,MTUS1,microtubule associated tumor suppressor 1,57509
206,209469_at,1.06e-14,4e-17,-11.379624,28.65159,-3.15804911,GPM6A,glycoprotein M6A,2823
208,1556402_at,1.11e-14,4.24e-17,11.364636,28.59508,1.89751406,,,
209,218182_s_at,1.15e-14,4.43e-17,11.353432,28.55281,3.19978427,CLDN1,claudin 1,9076
210,211599_x_at,1.15e-14,4.43e-17,11.353028,28.55128,2.008747,MET,"MET proto-oncogene, receptor tyrosine kinase",4233
211,211828_s_at,1.15e-14,4.48e-17,11.35034,28.54114,1.70681521,TNIK,TRAF2 and NCK interacting kinase,23043
212,204225_at,1.19e-14,4.62e-17,-11.342,28.50966,-1.25617063,HDAC4,histone deacetylase 4,9759
213,204124_at,1.25e-14,4.87e-17,11.328265,28.45781,4.18854423,SLC34A2,solute carrier family 34 member 2,10568
214,203355_s_at,1.28e-14,5.02e-17,11.320664,28.4291,2.23242861,PSD3,pleckstrin and Sec7 domain containing 3,23362
215,220547_s_at,1.32e-14,5.23e-17,-11.309789,28.38802,-0.81605766,FAM35A,family with sequence similarity 35 member A,54537
216,210059_s_at,1.33e-14,5.26e-17,11.308452,28.38296,0.91917429,MAPK13,mitogen-activated protein kinase 13,5603
217,210605_s_at,1.33e-14,5.31e-17,11.305871,28.37321,1.601875,MFGE8,milk fat globule-EGF factor 8 protein,4240
218,225867_at,1.33e-14,5.35e-17,11.304239,28.36704,1.0959909,VASN,vasorin,114990
219,1553938_a_at,1.45e-14,5.84e-17,11.281252,28.28014,1.38105926,STK32A,serine/threonine kinase 32A,202374
220,202609_at,1.48e-14,5.97e-17,11.275313,28.25768,1.68577918,EPS8,epidermal growth factor receptor pathway substrate 8,2059
221,227176_at,1.52e-14,6.16e-17,11.267492,28.22809,1.38281346,SLC2A13,solute carrier family 2 member 13,114134
222,1555963_x_at,1.58e-14,6.45e-17,11.255207,28.1816,1.2500336,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",93010
223,235759_at,1.61e-14,6.61e-17,-11.248917,28.15779,-2.32407665,,,
224,222108_at,1.68e-14,6.92e-17,11.236943,28.11245,2.32225838,AMIGO2,adhesion molecule with Ig like domain 2,347902
